_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1224,SEQUIS EQUITY IDX30,IDN000523404,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Index,IDR,Tidak,"878,0343","-1,07%","-1,22%","-1,08%","1,00%","1,89%","-5,35%","-14,81%","-11,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.723.032.288,64","12.080.427,19",28-Des-2023,Agt-2026,,Maksimum 1.5%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Indeks Sequis Equity IDX 30 berinvestasi pada saham-saham berkapitalisasi besar. Investasi pada Reksa  Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan karena kondisi pasar serta risiko likuiditas.  Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980717,13
,1225,SEQUIS EQUITY INDONESIA,IDN000247509,,"Sequis Aset Manajemen, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"798,8364","-0,67%","-0,72%","1,01%","4,21%","10,58%","0,81%","-8,99%","-7,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.774.316.529,53","25.002.975,16",25-Agt-2016,Agt-2026,,Maks 3.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Sequis Equity Indonesia mayoritas berinvestasi pada saham  berkapitalisasi kecil, sedang hingga saham  berkapitalisasi besar. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan  karena kondisi pasar serta risiko likuiditas. Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980723,13
,1226,SEQUIS EQUITY MAXIMA,IDN000247400,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Saham,Konvensional,IDR,Tidak,"775,8568","-0,61%","-0,71%","-0,61%","0,83%","4,90%","-2,81%","-10,24%","-9,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"236.771.649.930,25","303.303.247,01",25-Agt-2016,Agt-2026,,Maks 3.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","5,000","Reksa Dana Sequis Equity Maxima mayoritas berinvestasi pada saham-saham berkapitalisasi sedang hingga besar.  Investasi pada Reksa Dana ini mengandung risiko antara lain risiko berkurangnya nilai aktiva bersih Unit Penyertaan karena kondisi pasar  serta risiko likuiditas. Dengan demikian, Reksa Dana ini sesuai dengan investor yang memiliki profil risiko tinggi.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980730,13
,1227,SEQUIS LIQUID PRIMA,IDN000249604,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.544,5137","0,01%","0,09%","0,23%","0,40%","1,23%","2,15%","2,96%","4,19%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"432.727.751.311,27","280.637.808,68",08-Sep-2016,Agt-2026,,Maks 1.50%,Rp.100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000","Reksa Dana Sequis Liquid Prima berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas.Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko rendah.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980764,13
,1228,SEQUIS LIQUID PRIMA II,IDN000481702,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.230,1197","0,02%","0,11%","0,27%","0,46%","1,31%","2,43%","3,41%","4,85%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"352.836.361.152,12","287.597.992,42",26-Apr-2022,Agt-2026,,Maksimum 1.5%,"Rp 1.000.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000","Reksa Dana Sequis Liquid Prima II berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  atau juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas. Dengan demikian, Reksa Dana ini  sesuai dengan investor yang memiliki profil risiko rendah.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980777,13
,1229,SEQUIS LIQUID PRIMA III,,,"Sequis Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.027,2560","0,00%","0,00%","-0,01%","-0,01%","0,84%","1,96%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.485.202,98","9.232,96",12-Jan-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"1,000","Reksa Dana Sequis Liquid Prima III berinvestasi pada obligasi dengan jatuh tempo tidak lebih dari 1 (satu) tahun dan  atau juga pada deposito. Investasi pada Reksa Dana ini mengandung risiko antara lain risiko likuiditas. Dengan demikian, Reksa Dana ini  sesuai dengan investor yang memiliki profil risiko rendah.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980783,13
,1230,SEQUIS PENDAPATAN MANTAP,IDN000367802,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.252,7725","0,28%","0,45%","-0,11%","0,07%","0,30%","-0,10%","-4,05%","-3,28%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"169.641.253.793,57","135.258.595,60",15-Nov-2018,Agt-2026,,Maksimum 5 %,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Mantap mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia  dan/atau obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980790,13
,1231,SEQUIS PENDAPATAN STABIL,IDN000241809,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.926,1962","0,04%","-0,03%","0,00%","1,06%","1,46%","0,84%","-0,91%","1,03%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"137.387.050.250,65","71.322.949,61",13-Jun-2016,Agt-2026,,Maksimum 2.5%,"Rp.10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Stabil mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia dan/atau  obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980796,13
,1232,SEQUIS PENDAPATAN TETAP,IDN000353000,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.745,0046","0,11%","0,00%","-0,19%","1,39%","1,59%","0,10%","-1,85%","1,04%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"708.454.172.000,23","405.224.471,43",27-Agt-2018,Agt-2026,,Maks. 2.50%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000","Reksa Dana Sequis Pendapatan Tetap mayoritas berinvestasi pada obligasi Pemerintah Republik Indonesia dan/atau  obligasi korporasi. Investasi pada Reksa Dana ini mengandung  risiko antara lain risiko likuiditas dan juga risiko wanprestasi  (default/gagal bayar) yang dialami oleh emiten yang terdapat dalam portofolio Reksa Dana. Dengan demikian, Reksa Dana ini sesuai  dengan investor yang memiliki profil risiko menengah.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980802,13
,1233,SEQUIS PROTEKSI BERLIAN,,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"990,0526","0,13%","0,28%","-1,21%","-0,71%","0,42%","-1,15%","-2,97%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50.481.785.960,69","50.372.000,00",26-Sep-2025,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980809,13
,1234,SEQUIS PROTEKSI GEMILANG II,IDN000383601,,"Sequis Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Terproteksi,Konvensional,IDR,Ya,"865,2089","0,02%","-11,62%","-11,46%","-11,90%","-11,02%","-10,07%","-11,48%","-10,29%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"561.883.764.123,29","575.000.000,00",11-Mar-2019,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,"1.282,6812","0,02%","0,11%","0,29%","1,94%","2,96%","21,47%","23,03%","25,12%",,,,,"1.082,2589","11,88%","0,10%","0,26%","0,45%","1,37%","4,86%","4,01%","5,68%",,,,,2026-09-20T13:32:52.980816,13
,1235,SEQUIS PROTEKSI HARMONIS,IDN000581402,,"Sequis Aset Manajemen, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.000,4218","0,02%","0,11%","-2,24%","-2,05%","-1,14%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"511.675.912.625,47","500.000.910,00",01-Apr-2026,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980822,13
,1236,SEQUIS PROTEKSI RUBY 1,,,"Sequis Aset Manajemen, PT","Bank Permata, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.008,7072","0,06%","0,18%","0,29%","0,55%","0,22%","-0,59%","-0,73%","-2,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.313.711.899,33","33.120.177,00",15-Jan-2025,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980828,13
,1237,SETIABUDI DANA CAMPURAN,IDN000302106,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.665,5417","-0,83%","-0,62%","0,35%","2,68%","7,81%","0,08%","1,12%","5,64%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"71.351.243.056,97","42.987.296,99",25-Sep-2017,Agt-2026,,Maks 3.00%,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"6,000","This mutual fund invests in stocks and corporate bonds with a larger portion of investment in stocks than bonds. Investors may consider the risk of price fluctuations on the portfolio's stocks as well as the repayment capability of these corporate bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980834,13
,1238,SETIABUDI DANA KOMBINASI DINAMIS,IDN000281201,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"1.213,5445","-0,03%","-0,23%","-0,53%","0,43%","2,41%","1,33%","-0,76%","1,47%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"274.843.014.546,98","225.282.539,91",09-Mar-2017,Agt-2026,,Maks. 2%,"Rp. 500.000.000,- (lima ratus juta Rupiah)",30-Mei-2024,31-Mei-2024,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980840,13
,1239,SETIABUDI DANA KOMBINASI OPTIMA,IDN000477205,,"Setiabudi Investment Management, PT","KEB Hana Bank Indonesia, PT",Campuran,Konvensional,IDR,Tidak,"1.223,3228","-0,61%","-0,70%","1,68%","3,51%","7,17%","-0,74%","-4,90%","1,41%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.296.330.224,72","7.726.959,23",05-Jan-2022,Agt-2026,,Max. 3.0%,,31-Agt-2026,31-Agt-2026,-,-,"6,000","This mutual fund invests in stocks and corporate bonds with a larger portion of investment in stocks than bonds. Investors may consider the risk of price fluctuations on the portfolio's stocks as well as the repayment capability of these corporate bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, credit risk, risk of changes in regulations, liquidity risk, risk of dissolution and liquidation, risk of changes in economic and political conditions (market risk), currency risk.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980847,13
,1240,SETIABUDI DANA OBLIGASI OPTIMAL,IDN000326006,,"Setiabudi Investment Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Ya,"1.291,6350","0,12%","0,13%","0,01%","0,54%","-0,71%","-0,49%","-3,93%","-3,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32.537.432.136,17","25.193.847,67",19-Feb-2018,Agt-2026,,Max. 1.5%,"Rp 500.000, -",31-Agt-2026,31-Agt-2026,-,-,"2,000","This Mutual Fund invests in bonds, particularly in government issued bonds of which risk profile is moderate. Investors may consider the repayment capability of each of these bonds' issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",18-Sep-2026,"1.594,9510","0,12%","0,13%","0,01%","0,54%","1,54%","1,77%","0,65%","1,61%",,,,,"1.563,1269","0,10%","0,11%","0,01%","0,45%","1,27%","1,46%","0,53%","1,35%",,,,,2026-09-20T13:32:52.980853,13
,1241,SETIABUDI DANA OBLIGASI PLUS,IDN000289402,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.892,0895","0,03%","0,09%","0,37%","0,74%","2,23%","3,08%","3,39%","5,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"139.636.584.907,63","74.071.792,21",11-Jul-2017,Agt-2026,,Maks 1.5%,"Rp. 10.000.000,- (sepuluh juta Rupiah)",31-Agt-2026,31-Agt-2026,-,-,"2,000","This Mutual Fund has the largest investment portion in corporate bonds and is categorized as low to moderate risk. Investors may consider the repayment capability of each of these corporate bonds’ issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution and liquidation, risk of changes in regulations and taxation, risk of default, foreign exchange risk.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980860,13
,1242,SETIABUDI DANA OBLIGASI ULTIMA,IDN000369204,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.626,0652","0,04%","0,08%","0,14%","0,44%","1,89%","3,03%","3,24%","4,93%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"85.331.642.334,82","52.552.696,09",31-Jan-2019,Agt-2026,,"Maks. 1,50%",,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980866,13
,1243,SETIABUDI DANA OBLIGASI UNGGULAN,IDN000289006,,"Setiabudi Investment Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.725,1594","0,09%","0,16%","0,05%","0,53%","1,74%","1,95%","1,07%","2,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"722.904.379.179,16","419.226.466,88",05-Jun-2017,Agt-2026,,"Maks. 1,50%",,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980872,13
,1244,SETIABUDI DANA PASAR UANG,IDN000273109,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.645,4568","0,02%","0,11%","0,28%","0,50%","1,39%","2,60%","3,69%","5,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"539.899.092.947,73","329.047.963,50",19-Jan-2017,Agt-2026,,Maks 1.00%,Rp. 10.000,31-Agt-2026,31-Agt-2026,-,-,"1,000","This Mutual Fund invests in money market financial instruments with investment period of less than 1 (one) year and is categorized as low risk. Investors may consider the repayment capability of these money market financial instruments' issuers. Investment risks that may arise include: risk of decrease in the NAV per Unit Participation, risk of changes in economic and political conditions, liquidity risk, risk of dissolution & liquidation, risk of changes in regulations & taxation, risk of default.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980879,13
,1245,SETIABUDI DANA PASAR UANG LIKUID,IDN000461407,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.097,4415","0,02%","0,11%","0,30%","0,50%","1,32%","2,74%","3,84%","5,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.726.603.897,02","9.803.871,84",03-Nov-2021,Agt-2026,,"Maks. 1,00%",,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980885,13
,1246,SETIABUDI DANA PROTEKSI 10,IDN000581303,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.069,4152","0,09%","0,16%","0,09%","0,64%","4,22%",-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.516.048.309,22","18.265.010,00",14-Apr-2026,Agt-2026,,"Maks. 3,5%","Rp 50.000.000,-",30-Jun-2026,30-Jun-2026,-,-,"3,000",Reksa Dana ini memiliki porsi investasi terbesar pada obligasi korporasi dan dikategorikan berisiko rendah hingga sedang. Investor memiliki risiko atas kemampuan bayar dari masingmasing penerbit obligasi korporasi tersebut.,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980891,13
,1247,SETIABUDI DANA PROTEKSI 3,IDN000403805,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.018,4877","0,01%","0,12%","0,32%","0,51%","-0,19%","-0,88%","-0,35%","-4,51%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.888.927.636,39","11.710.000,00",19-Des-2019,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980898,13
,1248,SETIABUDI DANA PROTEKSI 6,IDN000460201,,"Setiabudi Investment Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.027,3505","0,03%","0,16%","0,30%","0,56%","0,64%","0,18%","-1,74%","-2,66%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"19.474.792.558,04","19.012.620,73",11-Nov-2021,Agt-2026,,,,,,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980904,13
,1249,SETIABUDI INDEKS INFOBANK15,IDN000547304,,"Setiabudi Investment Management, PT","KEB Hana Bank Indonesia, PT",Saham,Index,IDR,Tidak,"788,4769","-1,50%","-1,23%","-1,62%","1,55%","0,96%","-4,98%","-12,75%","-13,23%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9.211.459.040,59","11.493.370,87",20-Nov-2024,Agt-2026,,"Maks. 2,5%","Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000","Reksadana ini berinvestasi pada efek bersifat Ekuitas, terutama yang berasal dari kumpulan efek yang terdaftar dalam Indeks Infobank15, serta instrument pasar uang. Investor memiliki risiko atas fluktuasi harga pada portfolio saham tersebut. Risiko investasi yang mungkin timbul antara lain: risiko berkurangnya NAB setiap Unit Penyertaan, risiko wanprestasi, risiko perubahan peraturan, risiko likuiditas, risiko pembubaran dan likuidasi, risiko perubahan kondisi ekonomi dan politik, dan risiko nilai tukar mata uang.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980910,13
,1250,SETIABUDI USD BOND FUND,IDN000524808,,"Setiabudi Investment Management, PT","BANK DBS INDONESIA - CUSTODY, PT",Pendapatan Tetap,Konvensional,USD,Tidak,"1,093700","0,12%","-0,13%","-0,65%","-0,56%","-0,32%","0,94%","1,28%","2,09%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.231.660,06","1.116.075,54",22-Apr-2024,Agt-2026,,Max. 1.0%,,31-Agt-2026,31-Agt-2026,-,-,"3,000","This Mutual Fund invests in bonds, particularly in USD bonds of which risk profile is moderate. Investors may consider the repayment capability of each of these bonds’ issuers. Investment risks which may arise include: risk of decrease in the NAV per Unit Participation, risk of default, risk of changes in regulations, liquidity risk, risk of dissolution, risk of changes in economic and political conditions (market risk), foreign exchange risk.",18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980916,13
,1251,SHINOKEN DANA LANCAR,IDN000482205,,"Shinoken Asset Management Indonesia, PT","Bank Negara Indonesia, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.172,6797","0,01%","0,10%","0,27%","0,44%","1,24%","2,41%","3,38%","4,65%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"131.310.157.566,15","112.276.949,67",07-Okt-2022,Agt-2026,,Maksimum 2%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"2,000",Rendah,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980926,13
,1252,SI DANA OBLIGASI MAXIMA,IDN000043403,,"Batavia Prosperindo Aset Manajemen, PT",STANDARD CHARTERED BANK - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"6.170,2700","0,15%","0,20%","0,08%","0,47%","1,64%","2,08%","1,45%","2,76%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"98.040.579.564,11","15.902.539,14",20-Des-2006,Agt-2026,,Max 2 %,Rp 10.000.000,27-Jun-2024,30-Apr-2024,-,-,-,-,18-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-20T13:32:52.980933,13
