_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,1126,RDT CAPITAL OPTIMAL PROTECTED FUND 12,,,"Capital Asset Management, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,9759","0,34%","-1,46%","-1,62%","-2,44%","-0,56%","-2,02%","-5,75%","0,83%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18.182.136.814,20","17.710.290,93",20-Feb-2025,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722603,12
,1127,RDT HENAN SMART GROWTH PROTECTED FUND,IDN000553104,,"Henan Putihrai Asset Management, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.012,0757","0,02%","0,08%","0,07%","0,70%","-0,04%","-1,36%","-2,07%","-1,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"120.959.207.836,58","119.600.000,00",17-Feb-2025,Agt-2026,,Maks. 3%,"Rp 10.000.000,-",,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722614,12
,1128,RDT MANDIRI INVESTA 15,,,"Mandiri Manajemen Investasi, PT","Bank OCBC NISP, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.004,1236","0,01%","0,09%","0,10%","-1,80%","-1,05%","0,15%","-0,62%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"702.184.070.684,84","700.000.900,00",08-Okt-2025,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722624,12
,1129,RDT MANDIRI INVESTA 3,IDN000511607,,"Mandiri Manajemen Investasi, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.023,6890","0,02%","0,11%","0,12%","0,49%","1,42%","0,15%","1,19%","0,16%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"535.774.830.716,04","524.011.970,90",03-Okt-2023,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722634,12
,1130,RDT MANDIRI INVESTA 7,,,"Mandiri Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.011,4430","0,02%","0,11%","0,12%","0,49%","-1,25%","0,19%","-1,50%","0,22%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505.102.731.975,39","500.001.000,00",11-Feb-2025,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722645,12
,1131,RDT PANIN 38,IDN000537602,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.006,8738","-0,13%","-0,16%","-0,19%","0,83%","-0,59%","-2,72%","-4,79%","-2,78%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"505.827.352.537,42","501.400.000,00",28-Agt-2024,Agt-2026,,Maks. 5%,"Rp 10.000.000,-",31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 38 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722655,12
,1132,RDT PANIN 43,GR003PFCPANIN043,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.017,8624","0,04%","0,07%","0,04%","1,17%","1,49%","-1,69%","1,79%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"35.635.371.260,45","35.025.000,00",21-Okt-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 43 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722666,12
,1133,RDT PANIN SUSTAINABLE DEVELOPMENT GOALS 1,,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"981,5131","0,10%","-0,16%","-0,26%","1,10%","-0,66%","-3,45%","-3,58%","-3,10%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.086.591.945,10","10.250.000,00",07-Jul-2025,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Sustainable Development Goals 1 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722676,12
,1134,RDT SUCORINVEST PROTEKSI 52,,,"Sucorinvest Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.070,6954","0,00%","-0,01%","-0,03%","-0,42%","2,70%","0,20%","-1,44%","1,90%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"63.242.117.622,36","59.046.055,56",10-Jul-2025,Agt-2026,,,,29-Jan-2026,30-Jan-2026,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722687,12
,1135,RECAPITAL AMANAH,IDN000591906,,"Recapital Asset Management, PT","Bank Syariah Indonesia, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.003,8780","0,01%","0,09%","0,10%","0,39%",-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.082.585.734,10","25.011.099,94",07-Agt-2026,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"2,000",Investasi pada reksadana pasar uang syariah memiliki risiko rendah mengingat mayoritas berisi TD perbankan dan efek uang dengan jangka waktu dibawah 1 tahun,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722693,12
,1136,RECAPITAL BALANCE FUND,IDN000288602,,"Recapital Asset Management, PT","Bank Mega, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"784,7224","0,18%","0,06%","-0,09%","0,61%","1,90%","-4,48%","-4,89%","-2,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67.942.746.031,77","86.507.194,89",18-Jan-2017,Agt-2026,,Maks. 3%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",Investasi pada reksadana campuran memiliki risiko menengah cenderung tinggi mengingat pergerakan harga efek saham dan  obligasi yang sangat fluktuatif,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722700,12
,1137,RECAPITAL EQUITY,IDN000239803,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"509,5424","0,95%","1,15%","1,77%","5,83%","24,96%","0,14%","-2,14%","8,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"150.214.248.035,10","300.031.503,50",18-Apr-2016,Agt-2026,,Maksimum 3%,"Rp10.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000",Investasi pada reksadana saham memiliki risiko yang relatif tinggi mengingat pergerakan harga efek saham yang sangat fluktuatif.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722706,12
,1138,RECAPITAL MONEY MARKET LIQUID,IDN000565306,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.053,0574","0,02%","0,11%","0,12%","0,47%","1,23%","2,38%","3,33%","5,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.312.313.776,57","27.869.653,40",25-Agt-2025,Agt-2026,,Maksimum 1%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,-,-,"2,000",Investasi pada reksadana pasar uang memiliki risiko rendah mengingat mayoritas berisi TD perbankan dan efek uang dengan jangka waktu dibawah 1 tahun,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722712,12
,1139,RECAPITAL PENDAPATAN TETAP DANA GEMILANG,IDN000567500,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.059,2255","0,02%","0,13%","0,15%","0,62%","1,14%","1,65%","2,69%","5,48%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"17.962.697.210,68","16.983.210,14",25-Agt-2025,Agt-2026,,Maksimum 2%,"Rp 10.000,-",31-Agt-2026,31-Agt-2026,-,-,"4,000",Investasi pada reksadana pendapatan tetap memiliki risiko menengah mengingat pergerakan harga efek utang yang fluktuatif,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722719,12
,1140,RECAPITAL PROTEKSI CLUSTER I,,,"Recapital Asset Management, PT","Bank Mandiri, Tbk, PT",Terproteksi,Konvensional,IDR,Ya,"1.007,6672","0,01%","0,08%","0,10%","0,39%","-0,99%","0,13%","0,53%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.640.906.720.508,24","1.630.008.000,00",09-Des-2025,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.029,2073","0,01%","0,08%","0,10%","0,38%","1,11%","2,27%","2,68%","0,00%",,,,,2026-09-09T13:35:27.722726,12
,1141,REKSA DANA BAHANA PENDAPATAN TETAP UTAMA 2,IDN000032802,,"Bahana TCW Investment Management, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"6.901,6700","0,35%","0,03%","-0,06%","1,71%","1,55%","0,36%","-0,51%","2,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"12.900.725.679,00","1.868.060,39",22-Agt-2005,Agt-2026,,Maks. 3.00% p.a,Rp 10.000.000,30-Jun-2026,30-Jun-2026,"100,00%","0,00%","3,000",Toleran terhadap investasi dan risiko tinggi namun ingin  menghindari fluktuasi harga dalam jangka waktu tiga  hingga lima tahun.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722732,12
,1142,REKSA DANA MANULIFE SYARIAH SEKTORAL AMANAH KELAS A,IDN000076205,,"Manulife Aset Manajemen Indonesia, PT",PT Bank HSBC Indonesia,Saham,Sharia,IDR,Tidak,"3.471,8200","1,32%","1,70%","1,84%","5,58%","23,54%","-5,70%","-6,92%","4,37%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"176.119.164.061,00","51.659.208,50",21-Jan-2009,Agt-2026,,max 2.5%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"8,000",Rendah: Reksa dana ini memiliki pergerakan yang relatif stabil dengan potensi  pertumbuhan terbatas. Sedang: Reksa dana ini memiliki pergerakan rendah hingga  sedang dengan potensi pertumbuhan sedang. Tinggi: Reksa dana ini memiliki  pergerakan relatif fluktuatif dengan potensi hasil relatif tinggi.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722739,12
,1143,REKSA DANA PENYERTAAN TERBATAS BAHANA CONSTRUCTION FUND II,,,"Bahana TCW Investment Management, PT","Bank Pembangunan Daerah Jawa Barat Dan Banten, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.016,1600","0,02%","0,17%","0,19%","0,74%","0,00%","0,06%","1,65%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,30-Sep-2025,,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722745,12
,1144,REKSA DANA PENYERTAAN TERBATAS BOWSPRIT PROPERTY FUND 6,IDN000275005,,"Bowsprit Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"993,0469","0,00%","0,01%","0,01%","0,03%","0,04%","0,08%","0,10%","0,17%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,09-Jan-2017,,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722751,12
,1145,REKSA DANA PENYERTAAN TERBATAS BRI MANUFAKTUR 1,IDN000506409,,"BRI Manajemen Investasi, PT","Bank Cimb Niaga, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.004,3889","0,03%","0,20%","0,22%","-1,62%","0,00%","0,06%","-0,61%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,22-Nov-2023,,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722758,12
,1146,REKSA DANA PENYERTAAN TERBATAS EMCO PROPERTY FUND,,,"Emco Asset Management, PT","Bank Maybank Indonesia, Tbk, PT",Penyertaan Terbatas,Konvensional,IDR,Tidak,"1.112,9154","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,-,06-Apr-2017,,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722767,12
,1147,REKSA DANA PREMIER ETF INDONESIA SOVEREIGN BONDS,IDN000276706,,"Indo Premier Investment Management, PT",DEUTSCHE BANK A. G. - CUSTODY,Pendapatan Tetap,ETF,IDR,Tidak,"552,3120","0,22%","-0,13%","-0,35%","1,64%","2,10%","-0,78%","-3,30%","1,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33.476.088.367,73","60.400.000,00",25-Jan-2017,Agt-2026,,Maks 0.75%,1 Unit Kreasi,31-Agt-2026,31-Agt-2026,-,-,"5,000",Reksa Dana ini berisiko menengah karena berinvestasi pada Obligasi dan Pasar Uang,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722773,12
,1148,REKSA DANA SAM DANA OBLIGASI,IDN000260502,,"Samuel Aset Manajemen, PT","BANK DANAMON INDONESIA - CUSTODY, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.971,8994","0,62%","0,06%","-0,05%","1,93%","2,22%","0,54%","-0,99%","2,20%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135.538.618.563,98","68.704.410,82",25-Okt-2016,Agt-2026,,,,31-Agt-2026,31-Agt-2026,-,-,"1,000",Risiko rendah,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722780,12
,1149,REKSA DANA SETIABUDI DANA OBLIGASI PRIMA,IDN000270105,,"Setiabudi Investment Management, PT",CITIBANK N. A. - CUSTODY,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.879,3500","0,03%","0,07%","0,07%","0,71%","2,25%","2,53%","3,14%","5,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"501.075.054.966,67","266.817.923,09",14-Des-2016,Agt-2026,,"Maks. 1,50%","Rp. 500.000,-",,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722786,12
,1150,REKSA DANA SIMAS PENDAPATAN TETAP PRESTASI,IDN000268000,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.747,9082","0,12%","0,18%","0,16%","0,36%","0,44%","0,54%","1,09%","2,49%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.776.626.978,44","1.591.104,97",18-Nov-2016,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722793,12
,1151,REKSA DANA SIMAS SATU,IDN000014404,,"Sinarmas Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Campuran,Konvensional,IDR,Tidak,"9.334,1369","0,35%","1,12%","0,71%","2,04%","4,39%","-7,91%","-5,55%","22,89%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"73.792.916.711,97","7.961.917,83",22-Des-2000,Agt-2026,,Max 2.00%,Rp. 100.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","6,000",Sedang,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722799,12
,1152,REKSA DANA SYARIAH BAHANA ICON SYARIAH KELAS G,IDN000189909,,"Bahana TCW Investment Management, PT",STANDARD CHARTERED BANK - CUSTODY,Saham,Sharia,IDR,Tidak,"1.303,2700","1,53%","1,86%","3,06%","4,43%","30,38%","-8,82%","-14,67%","16,25%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"99.907.617.683,18","79.005.609,73",06-Feb-2015,Agt-2026,,Maks 4.00%,Rp 100.000,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","7,000","Berani menghadapi risiko tinggi dan fluktuasi harga, serta  mengharapkan pertumbuhan tinggi dalam jangka waktu  lima hingga sepuluh tahun.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722806,12
,1153,REKSA DANA SYARIAH MAYBANK MONEY MARKET FUND 2,IDN000264009,,"Maybank Asset Management, PT",STANDARD CHARTERED BANK - CUSTODY,Pasar Uang,Sharia,IDR,Tidak,"1.547,4400","0,01%","0,07%","0,07%","0,18%","-0,06%","0,45%","1,12%","2,39%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.478.894.485,78","3.543.039,45",17-Okt-2016,Agt-2026,,Maks 1.00%,Rp 100.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","2,000",Maybank Syariah Money Market Fund 2 berinvestasi pada efek besifat utang yang mempunyai jatuh tempo < 1 tahun dan/atau deposito yang dikategorikan berisiko rendah.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722812,12
,1154,REKSA DANA SYARIAH PAN ARCADIA DANA SAHAM SYARIAH,,,"Pan Arcadia Capital, PT","Bank Negara Indonesia, Tbk, PT",Saham,Sharia,IDR,Tidak,"290,7690","0,00%","-0,01%","0,01%","-0,18%","0,63%","-7,59%","-4,15%","-1,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"157.906.173.985,82","543.114.391,98",18-Nov-2016,Agt-2026,,,,29-Des-2022,30-Des-2022,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722819,12
,1155,REKSA DANA SYARIAH PASAR UANG PNM FAAZA,IDN000394004,,"PNM Investment Management, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.765,1548","0,07%","0,17%","0,16%","0,53%","1,42%","1,95%","2,54%","3,84%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11.670.582.513,00","6.621.987,68",28-Jun-2019,Agt-2026,,Max 3.00%,"Rp50.000,-",31-Agt-2026,31-Agt-2026,"100,00%","0,00%","1,000",Reksa Dana Reksa Dana Syariah Pasar Uang PNM Faaza berinvestasi pada Aset Campuran dengan periode investasi jangka pendek dan dikategorikan berisiko Rendah. Investor memiliki risiko atas portofolio Reksa Dana ini.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722825,12
,1156,REKSA DANA SYARIAH PENDAPATAN TETAP PNM KAFFAH,IDN000352408,,"PNM Investment Management, PT","Bank Maybank Indonesia, Tbk, PT",Pendapatan Tetap,Sharia,IDR,Ya,"1.012,7582","0,13%","0,23%","0,16%","0,80%","0,39%","-4,88%","-4,49%","-3,96%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"55.663.589.639,52","55.047.623,70",13-Des-2018,Agt-2026,,,,31-Agt-2026,31-Agt-2026,"100,00%","0,00%","2,000",Reksa Dana Reksa Dana Syariah Pendapatan Tetap PNM Kaffah berinvestasi pada Aset Campuran dengan periode investasi jangka menengah dan dikategorikan berisiko Rendah Menengah. Investor memiliki risiko atas portofolio Reksa Dana ini.,08-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.118,6089","0,11%","0,21%","0,14%","0,72%","0,35%","-1,47%","-1,09%","2,64%",,,,,2026-09-09T13:35:27.722831,12
,1157,REKSA DANA TERPROTEKSI AVRIST PROTEKSI SPIRIT 13,IDN000435005,,"Avrist Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.009,6378","0,05%","-1,83%","-1,85%","-2,38%","-1,31%","-2,07%","-2,84%","-2,70%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"38.264.559.026,16","37.200.000,00",07-Apr-2020,Agt-2026,,"Maks 1,00%",Rp. 5.000.000,31-Jul-2026,31-Jul-2026,-,-,"3,000",Avrist Proteksi Sprit 13 berinvestasi pada obligasi korporasi khusus dan dikategorikan berisiko rendah menuju sedang.,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722838,12
,1158,REKSA DANA TERPROTEKSI PANIN 44,IDN000578507,,"Panin Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"975,1017","0,13%","0,00%","0,10%","1,65%","1,65%","-2,27%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"975.884.379.742,62","1.001.840.000,00",23-Jan-2026,Agt-2026,,,,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","3,000","Terproteksi Panin 44 memiliki risiko likuiditas rendah, risiko pasar sedang, dan risiko penurunan nilai investasi sedang.",08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722844,12
,1159,REKSA DANA TERPROTEKSI SUCORINVEST PROTEKSI 20,IDN000268505,,"Sucorinvest Asset Management, PT","Bank Mega, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.022,8796","0,02%","0,13%","0,15%","0,61%","1,76%","0,03%","1,31%","-0,05%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"102.134.288.772,46","100.000.000,00",18-Nov-2016,Agt-2026,,,,,,-,-,-,-,08-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-09T13:35:27.722850,12
