_empty_0,No,Reksadana,ISIN Code,Bloomberg Quote,Manajer Investasi,Bank Kustodian,Jenis,Kategori,Mata Uang,Dividen,NAB,1 Hari,1 Minggu,MtD,1 Bulan,3 Bulan,6 Bulan,YtD,1 Tahun,3 Tahun,5 Tahun,10 Tahun,Inception,Annualized Return - 1 Thn (%),Annualized Return - 3 Thn (%),Annualized Return - 5 Thn (%),Annualized Return - 10 Thn (%),St. Deviation - 1 Thn (%),St. Deviation - 3 Thn (%),St. Deviation - 5 Thn (%),St. Deviation - 10 Thn (%),Beta - 1 Thn,Beta - 3 Thn,Beta - 5 Thn,Beta - 10 Thn,Sharpe Ratio - 1 Thn,Sharpe Ratio - 3 Thn,Sharpe Ratio - 5 Thn,Sharpe Ratio - 10 Thn,Treynor Ratio - 1 Thn,Treynor Ratio - 3 Thn,Treynor Ratio - 5 Thn,Treynor Ratio - 10 Thn,Jensen Alpha - 1 Thn,Jensen Alpha - 3 Thn,Jensen Alpha - 5 Thn,Jensen Alpha - 10 Thn,Sortino Ratio - 1 Thn,Sortino Ratio - 3 Thn,Sortino Ratio - 5 Thn,Sortino Ratio - 10 Thn,Tracking Error - 1 Thn (%),Tracking Error - 3 Thn (%),Tracking Error - 5 Thn (%),Tracking Error - 10 Thn (%),Max Drawdown - 1 Thn (%),Max Drawdown - 3 Thn (%),Max Drawdown - 5 Thn (%),Max Drawdown - 10 Thn (%),Sharpe Ratio Performance,Sharpe Ratio Performance 1 Thn,Sharpe Ratio Performance 3 Thn,Sharpe Ratio Performance 5 Thn,Sharpe Ratio Performance 10 Thn,Dana Kelolaan,Unit Penyertaan,Tanggal Peluncuran,Last Update Dana Kelolaan,Expense Ratio (Tahun),Investment Manager Fee,Minimum Subscription,Last Update Fund Fact Sheet,Last Update Portfolio,Dalam Negeri (%),Luar Negeri (%),Nilai Risiko,Catatan Risiko,Last Update,NAB (Div.Reinvest),1 Hari (%) (Div.Reinvest),1 Minggu (%) (Div.Reinvest),MtD (%) (Div.Reinvest),1 Bulan (%) (Div.Reinvest),3 Bulan (%) (Div.Reinvest),6 Bulan (%) (Div.Reinvest),YtD (%) (Div.Reinvest),1 Tahun (%) (Div.Reinvest),3 Tahun (%) (Div.Reinvest),5 Tahun (%) (Div.Reinvest),10 Tahun (%) (Div.Reinvest),Inception (%) (Div.Reinvest),NAB (Div.Tunai),1 Hari (%) (Div.Tunai),1 Minggu (%) (Div.Tunai),MtD (%) (Div.Tunai),1 Bulan (%) (Div.Tunai),3 Bulan (%) (Div.Tunai),6 Bulan (%) (Div.Tunai),YtD (%) (Div.Tunai),1 Tahun (%) (Div.Tunai),3 Tahun (%) (Div.Tunai),5 Tahun (%) (Div.Tunai),10 Tahun (%) (Div.Tunai),Inception (%) (Div.Tunai),scraped_at,page_number
,31,ANARGYA SUPERFUND EQUITY GROWTH,IDN000473501,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Saham,Konvensional,IDR,Tidak,"2.048,6476","0,11%","-2,83%","-8,74%","-4,19%","35,54%","15,90%","22,13%","57,01%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.042.006.863,87","11.155.906,97",11-Okt-2021,Agt-2026,,Maksimum 3%,Rp. 20.000,31-Jul-2026,31-Jul-2026,-,-,"8,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022261,1
,32,ANARGYA SUPERGAMA,IDN000490901,,"Anargya Aset Manajemen, PT","Bank KB Bukopin, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.164,3430","-0,08%","-0,09%","-0,21%","-0,23%","-0,76%","2,61%","3,32%","4,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.169.067,05","25.857,09",12-Okt-2020,Agt-2026,,Maks 1%,"Rp 100.000,-",31-Jul-2026,31-Jul-2026,-,-,"2,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022268,1
,33,ANARGYA SUPERGROWTH,IDN000468501,,"Anargya Aset Manajemen, PT","KEB Hana Bank Indonesia, PT",Pendapatan Tetap,Konvensional,IDR,Tidak,"1.212,7446","0,17%","-0,04%","-0,70%","0,19%","0,26%","1,01%","-3,14%","-4,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6.052.405.887,38","4.955.672,14",27-Agt-2021,Agt-2026,,Maks 3.00%,"Rp20,000",31-Jul-2026,31-Jul-2026,-,-,"4,000",-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022274,1
,34,ANARGYA SUPERWAKEY GROWTH FUND,IDN000595808,,"Anargya Aset Manajemen, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"982,8358","0,38%","-0,63%","-1,72%",-,-,-,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.400.000.000,00","4.400.000,00",31-Agt-2026,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022280,1
,35,ASHMORE DANA BALANCED NUSANTARA,IDN000494606,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Campuran,Konvensional,IDR,Ya,"978,7400","0,34%","-1,46%","0,00%","1,04%","1,53%","-1,68%","-7,61%","-6,71%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"340.231.963.159,00","347.629.793,88",25-Nov-2022,Agt-2026,,Maks. 2.5%,"Rp 100.000,-",29-Sep-2024,30-Sep-2024,-,-,-,-,17-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"996,1400","0,34%","-1,44%","0,00%","1,02%","1,51%","-1,65%","-7,49%","-5,05%",,,,,2026-09-18T13:29:57.022287,1
,36,ASHMORE DANA EKUITAS NUSANTARA,IDN000151800,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Ya,"1.156,3900","0,23%","-1,94%","-1,65%","0,92%","5,29%","-3,62%","-10,34%","-6,77%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.588.834.588.934,00","1.351.255.563,49",11-Feb-2013,Agt-2026,,Maks 3.0%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"7,000",Risiko tinggi,17-Sep-2026,"1.236,8494","0,23%","-1,94%","-1,65%","0,92%","5,29%","-3,62%","-10,34%","-6,77%",,,,,"1.250,3900","0,21%","-1,80%","-1,53%","0,85%","4,87%","-3,36%","-9,64%","-6,29%",,,,,2026-09-18T13:29:57.022293,1
,37,ASHMORE DANA OBLIGASI NUSANTARA KELAS A,IDN000154309,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"1.421,6900","0,01%","-0,37%","-1,28%","-0,34%","-1,68%","-2,56%","-8,17%","-6,91%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.019.475.787.670,00","6.957.490.514,54",24-Apr-2013,Agt-2026,,Maks 1.50%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,17-Sep-2026,"1.970,7726","0,01%","-0,37%","-0,78%","0,16%","-0,16%","0,58%","-3,60%","-0,73%",,,,,"1.922,3300","0,01%","-0,28%","-0,58%","0,12%","-0,13%","0,45%","-2,78%","-0,51%",,,,,2026-09-18T13:29:57.022299,1
,38,ASHMORE DANA OBLIGASI NUSANTARA KELAS B,,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"971,7500","0,01%","-0,37%","-0,77%","0,18%","-0,10%","0,72%","-3,41%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68.422.858.470,92","69.871.196,63",31-Okt-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022305,1
,39,ASHMORE DANA OBLIGASI PROVIDENTIA NUSANTARA,IDN000465002,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"998,6300","0,05%","-0,47%","-0,69%","0,60%","-1,37%","-0,92%","-6,71%","-4,69%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24.865.794.582,00","24.728.683,50",20-Sep-2021,Agt-2026,,Maks 3.00%,,30-Jul-2024,31-Jul-2024,-,-,-,-,17-Sep-2026,,"0,00%",-,-,-,-,-,-,-,,,,,"1.044,8923","0,05%","-0,45%","-0,66%","0,57%","0,11%","0,56%","-3,76%","-1,71%",,,,,2026-09-18T13:29:57.022312,1
,40,ASHMORE DANA OBLIGASI UNGGULAN NUSANTARA KELAS A,IDN000312006,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Ya,"997,9300","-0,06%","-0,27%","-0,70%","-0,10%","-0,25%","-2,07%","-5,83%","-6,87%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.891.452.831.442,00","2.877.322.452,16",30-Okt-2017,Agt-2026,,Maks 1.50%,"Rp. 200.000,- (seratus ribu Rupiah).",31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,17-Sep-2026,"1.464,2864","-0,06%","-0,27%","-0,26%","0,34%","1,07%","0,54%","-2,00%","-1,67%",,,,,"1.400,9944","-0,04%","-0,19%","-0,18%","0,25%","0,76%","0,39%","-1,48%","-1,23%",,,,,2026-09-18T13:29:57.022318,1
,41,ASHMORE DANA OBLIGASI UNGGULAN NUSANTARA KELAS B,,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,IDR,Tidak,"1.011,0800","-0,06%","-0,26%","-0,24%","0,37%","1,14%","0,68%","-1,81%","-1,43%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"283.644.361.947,00","279.850.931,18",04-Agt-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022324,1
,42,ASHMORE DANA PASAR UANG NUSANTARA,IDN000253606,,"Ashmore Asset Management Indonesia, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Konvensional,IDR,Tidak,"1.354,5100","0,01%","0,09%","0,19%","0,46%","1,41%","1,99%","2,48%","3,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"815.774.475.492,11","603.404.306,32",16-Agt-2016,Agt-2026,,Maks 1.00%,Rp. 100.000,31-Agt-2026,31-Agt-2026,-,-,"2,000",Risiko rendah,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022331,1
,43,ASHMORE DANA PASAR UANG SYARIAH,IDN000486107,,"Ashmore Asset Management Indonesia, PT","Bank Cimb Niaga, Tbk, PT",Pasar Uang,Sharia,IDR,Tidak,"1.210,6900","0,01%","0,09%","0,21%","0,51%","1,35%","2,35%","2,99%","4,34%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"125.050.383.008,62","103.502.332,66",15-Jul-2022,Agt-2026,,,,31-Jul-2026,31-Jul-2026,-,-,"1,000",Risiko rendah,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022337,1
,44,ASHMORE DANA PROGRESIF NUSANTARA,IDN000151909,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"1.464,6100","0,24%","-2,19%","-2,19%","0,21%","4,98%","-4,20%","-9,80%","-5,58%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"627.462.619.450,00","419.039.737,02",11-Feb-2013,Agt-2026,,Maks 3.0%,"Rp. 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"7,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022343,1
,45,ASHMORE DANA TERPROTEKSI NUSANTARA III,IDN000488707,,"Ashmore Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.059,4110","0,02%","0,10%","0,25%","0,51%","1,37%","2,74%","3,26%","4,13%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"634.038.910.650,23","600.000.000,00",30-Jan-2023,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022349,1
,46,ASHMORE DANA TERPROTEKSI NUSANTARA IV,IDN000518008,,"Ashmore Asset Management Indonesia, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Terproteksi,Konvensional,IDR,Tidak,"1.032,1262","0,02%","0,11%","0,26%","0,53%","-0,98%","0,44%","-0,78%","0,82%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"514.740.567.464,70","500.037.000,00",05-Des-2023,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022355,1
,47,ASHMORE DANA USD EQUITY NUSANTARA,IDN000198009,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,USD,Tidak,"0,986800","1,31%","-4,13%","-2,04%","2,25%","9,63%","-4,15%","-25,98%","-24,40%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.556.229,60","3.521.760,98",18-Mei-2015,Agt-2026,,Maks 3.0%,USD 100,31-Agt-2026,31-Agt-2026,-,-,"8,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022361,1
,48,ASHMORE DANA USD FIXED INCOME KELAS A,IDN000452208,,"Ashmore Asset Management Indonesia, PT","Bank Rakyat Indonesia, Tbk, PT",Pendapatan Tetap,Konvensional,USD,Ya,"0,956300","0,01%","-0,74%","-0,98%","-0,93%","-1,72%","-1,96%","-2,41%","-2,46%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.916.739,61","5.078.691,64",02-Nov-2020,Agt-2026,,Max 1.0% per annum,USD 100,31-Jul-2026,31-Jul-2026,-,-,"3,000",Risiko rendah,17-Sep-2026,"1,018159","0,01%","-0,74%","-0,98%","-0,93%","-1,72%","-1,96%","-2,41%","-2,07%",,,,,"1,015900","0,01%","-0,69%","-0,93%","-0,88%","-1,62%","-1,85%","-2,27%","-1,95%",,,,,2026-09-18T13:29:57.022367,1
,49,ASHMORE DANA USD NUSANTARA KELAS A,IDN000173903,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Ya,"1,169000","0,15%","-0,91%","-1,99%","-1,84%","-3,82%","-5,54%","-8,95%","-8,31%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"97.633.065,35","81.660.195,69",10-Mar-2014,Agt-2026,,Maks 1.50%,USD 100,31-Agt-2026,31-Agt-2026,-,-,"4,000",Risiko sedang,17-Sep-2026,"1,411265","0,15%","-0,91%","-1,64%","-1,49%","-2,79%","-3,52%","-6,03%","-4,70%",,,,,"1,410450","0,13%","-0,75%","-1,36%","-1,24%","-2,33%","-2,95%","-5,11%","-3,95%",,,,,2026-09-18T13:29:57.022373,1
,50,ASHMORE DANA USD NUSANTARA KELAS B,,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Pendapatan Tetap,Konvensional,USD,Tidak,"0,944400","0,15%","-0,90%","-1,64%","-1,49%","-2,79%","-3,52%","-6,03%",-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.540.864,78","4.717.812,21",31-Okt-2025,Agt-2026,,,,,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022379,1
,51,ASHMORE DIGITAL EQUITY SUSTAINABLE FUND,IDN000464906,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"570,2400","0,33%","-1,29%","-2,07%","-2,16%","-1,78%","-14,48%","-27,99%","-28,81%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.651.322.080,00","52.637.043,02",27-Okt-2021,Agt-2026,,Max. 3.00% per annum,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"7,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022385,1
,52,ASHMORE GLOBAL EM EQUITY SYARIAH FUND USD,IDN000574902,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"1,179200","0,08%","-2,51%","-0,47%","0,01%","-8,82%","15,39%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"25.431.048,69","21.410.636,15",19-Feb-2026,Agt-2026,,Maks 3%,"USD 10.000,-",31-Jul-2026,31-Jul-2026,-,-,"7,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022391,1
,53,ASHMORE GLOBAL EM SUKUK FUND USD,IDN000571908,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Reksadana Global,Sharia,USD,Tidak,"0,973500","0,17%","-0,54%","-1,16%","-1,12%","-1,68%","-1,63%",-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7.868.733,33","7.969.496,96",23-Feb-2026,Agt-2026,,,,31-Jul-2026,31-Jul-2026,-,-,"3,000",Risiko sedang,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022397,1
,54,ASHMORE IDX30 INDEX EQUITY FUND,IDN000349909,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Index,IDR,Tidak,"810,7600","0,34%","-1,10%","0,02%","1,81%","2,26%","-3,71%","-12,64%","-9,35%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"16.136.615.490,00","19.906.794,46",30-Agt-2018,Agt-2026,,Maks 1.50%,Rp 10.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","7,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022404,1
,55,ASHMORE SAHAM DINAMIS NUSANTARA,IDN000340205,,"Ashmore Asset Management Indonesia, PT",CITIBANK N. A. - CUSTODY,Saham,Konvensional,IDR,Tidak,"1.154,3200","1,09%","-2,82%","-1,37%","0,67%","8,98%","-0,55%","-6,01%","6,74%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"977.349.531.094,17","835.135.408,72",31-Mei-2018,Agt-2026,,Max. 3.00% per annum,Rp. 10.000.000,31-Jul-2026,31-Jul-2026,"100,00%","0,00%","7,000",Risiko tinggi,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022410,1
,56,ASHMORE SAHAM SEJAHTERA NUSANTARA,IDN000301702,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"975,7500","0,23%","-2,15%","-0,38%","1,89%","6,20%","-2,85%","-8,13%","-1,61%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2.789.133.718.513,00","2.847.670.459,02",27-Sep-2017,Agt-2026,,Maks 2.5 %,"Rp 1.000.000.000,- (satu miliar Rupiah).",27-Jun-2024,28-Jun-2024,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022416,1
,57,ASHMORE SAHAM SEJAHTERA NUSANTARA II,IDN000320504,,"Ashmore Asset Management Indonesia, PT",PT Bank HSBC Indonesia,Saham,Konvensional,IDR,Tidak,"985,5100","0,01%","-1,84%","-0,74%","0,73%","3,51%","-3,30%","-10,31%","-8,38%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"195.780.949.933,00","197.193.739,96",16-Feb-2018,Agt-2026,,Maks 2.5 %,"Rp 1.000.000.000,- (satu miliar Rupiah).",27-Jun-2024,28-Jun-2024,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022422,1
,58,ASHMORE SAHAM UNGGULAN NUSANTARA,IDN000346301,,"Ashmore Asset Management Indonesia, PT","Bank Mandiri, Tbk, PT",Saham,Konvensional,IDR,Tidak,"1.121,8551","-0,29%","-0,99%","0,82%","3,08%","5,27%","-6,32%","-15,81%","-8,72%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26.941.017.051,99","24.211.201,63",23-Jul-2018,Agt-2026,,Maks 2.5%,"Rp 100.000,- (seratus ribu Rupiah).",27-Jun-2024,28-Jun-2024,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022428,1
,59,ASIA RAYA SAHAM AMANAH SYARIAH,IDN000386208,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"443,3505","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"78.123.388.885,85","176.211.352,84",12-Apr-2019,Agt-2026,,Maks. 2% p.a.,,30-Des-2019,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022437,1
,60,ASIA RAYA SAHAM BERKEMBANG,IDN000348703,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"370,4437","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"329.516.937.990,88","889.519.567,54",12-Jul-2018,Agt-2026,,Maks. 2% p.a,,30-Des-2019,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022444,1
,61,ASIA RAYA SAHAM UNGGULAN SYARIAH,IDN000348109,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"365,0135","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"59.199.500.931,44","162.184.400,77",05-Sep-2018,Agt-2026,,Maks. 2% p.a.,,30-Des-2019,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022450,1
,62,ASIA RAYA SYARIAH SAHAM BAROKAH,IDN000348406,,"Asia Raya Kapital, PT","Bank Mega, Tbk, PT",Saham,Sharia,IDR,Tidak,"370,1760","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"89.439.197.652,03","241.612.599,50",17-Jul-2018,Agt-2026,,Maks. 2% p.a.,,30-Des-2019,,-,-,-,-,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022456,1
,63,AURORA DANA EKUITAS,IDN000296407,,"Aurora Asset Management, PT","Bank Mega, Tbk, PT",Saham,Konvensional,IDR,Tidak,"213,3338","0,05%","-0,23%","0,43%","0,65%","0,43%","-1,66%","-3,44%","-1,24%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3.448.948.398,97","16.236.678,91",24-Jul-2017,Agt-2026,,Maks 5%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000",AURORA DANA EKUITAS berinvestasi pada efek ekuitas dengan segmen menengah & kecil  (Small Medium Cap) & berkategori berisiko tinggi. Investor memiliki risiko atas likuiditas  portofolio saham tersebut.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022462,1
,64,AURORA EQUITY,IDN000327103,,"Aurora Asset Management, PT","BANK CENTRAL ASIA - CUSTODY, Tbk, PT",Saham,Konvensional,IDR,Tidak,"201,6619","0,14%","0,12%","-0,04%","-0,08%","0,90%","-1,46%","-1,61%","1,11%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"77.900.714.620,53","386.145.149,57",26-Apr-2018,Agt-2026,,Maks 5%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000",AURORA EQUITY berinvestasi pada efek ekuitas dengan segmen menengah & kecil (Small Medium  Cap) & berkategori berisiko tinggi. Investor memiliki risiko atas likuiditas portofolio saham  tersebut.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022468,1
,65,AURORA SHARIA EQUITY,IDN000333606,,"Aurora Asset Management, PT","Bank Cimb Niaga, Tbk, PT",Saham,Sharia,IDR,Tidak,"321,0643","0,00%","-0,08%","0,00%","0,26%","1,63%","-0,95%","-1,97%","9,52%",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"291.129.922.008,72","906.786.793,14",28-Jun-2018,Agt-2026,,Maks 5%,"Rp 100.000,-",31-Agt-2026,31-Agt-2026,-,-,"8,000",AURORA SHARIA EQUITY berinvestasi pada efek ekuitas syariah dengan segmen menengah & kecil  (Small Medium Cap) & berkategori berisiko tinggi. Investor memiliki risiko atas likuiditas portofolio  saham tersebut.,17-Sep-2026,,-,-,-,-,-,-,-,-,,,,,,-,-,-,-,-,-,-,-,,,,,2026-09-18T13:29:57.022474,1
